date,itinerary_id,cabin_class,sort_by,price_raw,price_formatted,currency,flight_number,origin_airport,origin_city,origin_country,destination_airport,destination_city,destination_country,departure_time,arrival_time,duration_minutes,stop_count,marketing_airline,operating_airline,change_allowed,cancellation_allowed,is_self_transfer,has_flexible_options,score
2025-10-01,18467-2510010829--32573-0-10968-2510011054,economy,fastest,430.31,C$431,N/A,1169,Toronto Pearson International,N/A,Canada,Dallas Fort Worth International,N/A,United States,2025-10-01T08:29:00,2025-10-01T10:54:00,205,0,American Airlines,American Airlines,False,False,False,False,0.999
2025-10-01,18467-2510011840--32573-0-10968-2510012105,economy,fastest,430.31,C$431,N/A,1111,Toronto Pearson International,N/A,Canada,Dallas Fort Worth International,N/A,United States,2025-10-01T18:40:00,2025-10-01T21:05:00,205,0,American Airlines,American Airlines,False,False,False,False,0.834535
2025-10-01,18467-2510011440--32573-0-10968-2510011705,economy,fastest,609.31,C$610,N/A,1993,Toronto Pearson International,N/A,Canada,Dallas Fort Worth International,N/A,United States,2025-10-01T14:40:00,2025-10-01T17:05:00,205,0,American Airlines,American Airlines,False,False,False,False,0.565734
2025-10-01,18467-2510011130--32573-1-10968-2510011555,economy,fastest,452.05,C$453,N/A,3604,Toronto Pearson International,N/A,Canada,Chicago O'Hare International,N/A,United States,2025-10-01T11:30:00,2025-10-01T12:25:00,115,1,American Airlines,Envoy Air As American Eagle,False,False,False,False,0.429708
2025-10-01,18467-2510011130--32573-1-10968-2510011555,economy,fastest,452.05,C$453,N/A,1290,Chicago O'Hare International,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-01T13:20:00,2025-10-01T15:55:00,155,1,American Airlines,American Airlines,False,False,False,False,0.429708
2025-10-01,18467-2510011231--32385-1-10968-2510011705,economy,fastest,439.49,C$440,N/A,4941,Toronto Pearson International,N/A,Canada,Minneapolis St Paul,N/A,United States,2025-10-01T12:31:00,2025-10-01T13:46:00,135,1,Delta,Endeavor Air DBA Delta Connection,False,False,False,False,0.434044
2025-10-01,18467-2510011231--32385-1-10968-2510011705,economy,fastest,439.49,C$440,N/A,2971,Minneapolis St Paul,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-01T14:37:00,2025-10-01T17:05:00,148,1,Delta,Delta,False,False,False,False,0.434044
2025-10-01,18467-2510010945--32385-1-10968-2510011431,economy,fastest,439.49,C$440,N/A,5073,Toronto Pearson International,N/A,Canada,Detroit Wayne County,N/A,United States,2025-10-01T09:45:00,2025-10-01T11:03:00,78,1,Delta,Endeavor Air DBA Delta Connection,False,False,False,False,0.437693
2025-10-01,18467-2510010945--32385-1-10968-2510011431,economy,fastest,439.49,C$440,N/A,1041,Detroit Wayne County,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-01T12:45:00,2025-10-01T14:31:00,166,1,Delta,Delta,False,False,False,False,0.437693
2025-10-01,18467-2510011320--32385-1-10968-2510011833,economy,fastest,439.49,C$440,N/A,2710,Toronto Pearson International,N/A,Canada,Atlanta Hartsfield-Jackson,N/A,United States,2025-10-01T13:20:00,2025-10-01T15:37:00,137,1,Delta,Delta,False,False,False,False,0.41854
2025-10-01,18467-2510011320--32385-1-10968-2510011833,economy,fastest,439.49,C$440,N/A,436,Atlanta Hartsfield-Jackson,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-01T17:15:00,2025-10-01T18:33:00,138,1,Delta,Delta,False,False,False,False,0.41854
2025-10-01,18467-2510011130--32385-1-10968-2510011647,economy,fastest,439.49,C$440,N/A,2835,Toronto Pearson International,N/A,Canada,Atlanta Hartsfield-Jackson,N/A,United States,2025-10-01T11:30:00,2025-10-01T13:44:00,134,1,Delta,Delta,False,False,False,False,0.436731
2025-10-01,18467-2510011130--32385-1-10968-2510011647,economy,fastest,439.49,C$440,N/A,374,Atlanta Hartsfield-Jackson,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-01T15:30:00,2025-10-01T16:47:00,137,1,Delta,Delta,False,False,False,False,0.436731
2025-10-01,18467-2510011215--32385-1-10968-2510011737,economy,fastest,439.49,C$440,N/A,5256,Toronto Pearson International,N/A,Canada,Detroit Wayne County,N/A,United States,2025-10-01T12:15:00,2025-10-01T13:31:00,76,1,Delta,Endeavor Air DBA Delta Connection,False,False,False,False,0.427841
2025-10-01,18467-2510011215--32385-1-10968-2510011737,economy,fastest,439.49,C$440,N/A,1543,Detroit Wayne County,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-01T15:50:00,2025-10-01T17:37:00,167,1,Delta,Delta,False,False,False,False,0.427841
2025-10-01,18467-2510011020--32385-1-10968-2510011608,economy,fastest,439.49,C$440,N/A,5447,Toronto Pearson International,N/A,Canada,New York LaGuardia,N/A,United States,2025-10-01T10:20:00,2025-10-01T12:01:00,101,1,Delta,Endeavor Air DBA Delta Connection,False,False,False,False,0.432808
2025-10-01,18467-2510011020--32385-1-10968-2510011608,economy,fastest,439.49,C$440,N/A,869,New York LaGuardia,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-01T13:15:00,2025-10-01T16:08:00,233,1,Delta,Delta,False,False,False,False,0.432808
2025-10-01,18467-2510010600--32385-1-10968-2510011015,premium_economy,fastest,607.49,C$608,N/A,2662,Toronto Pearson International,N/A,Canada,Atlanta Hartsfield-Jackson,N/A,United States,2025-10-01T06:00:00,2025-10-01T08:20:00,140,1,Delta,Delta,False,False,False,False,0.629142
2025-10-01,18467-2510010600--32385-1-10968-2510011015,premium_economy,fastest,607.49,C$608,N/A,961,Atlanta Hartsfield-Jackson,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-01T09:00:00,2025-10-01T10:15:00,135,1,Delta,Delta,False,False,False,False,0.629142
2025-10-01,18467-2510011320--32385-1-10910-2510011749,premium_economy,fastest,607.49,C$608,N/A,2710,Toronto Pearson International,N/A,Canada,Atlanta Hartsfield-Jackson,N/A,United States,2025-10-01T13:20:00,2025-10-01T15:37:00,137,1,Delta,Delta,False,False,False,False,0.865251
2025-10-01,18467-2510011320--32385-1-10910-2510011749,premium_economy,fastest,607.49,C$608,N/A,2780,Atlanta Hartsfield-Jackson,N/A,United States,Dallas Love Field,N/A,United States,2025-10-01T16:34:00,2025-10-01T17:49:00,135,1,Delta,Delta,False,False,False,False,0.865251
2025-10-01,18467-2510010745--32385-1-10968-2510011215,premium_economy,fastest,607.49,C$608,N/A,2988,Toronto Pearson International,N/A,Canada,Atlanta Hartsfield-Jackson,N/A,United States,2025-10-01T07:45:00,2025-10-01T10:00:00,135,1,Delta,Delta,False,False,False,False,0.623625
2025-10-01,18467-2510010745--32385-1-10968-2510011215,premium_economy,fastest,607.49,C$608,N/A,414,Atlanta Hartsfield-Jackson,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-01T11:00:00,2025-10-01T12:15:00,135,1,Delta,Delta,False,False,False,False,0.623625
2025-10-01,18467-2510011231--32385-1-10968-2510011705,premium_economy,fastest,607.49,C$608,N/A,4941,Toronto Pearson International,N/A,Canada,Minneapolis St Paul,N/A,United States,2025-10-01T12:31:00,2025-10-01T13:46:00,135,1,Delta,Endeavor Air DBA Delta Connection,False,False,False,False,0.999
2025-10-01,18467-2510011231--32385-1-10968-2510011705,premium_economy,fastest,607.49,C$608,N/A,2971,Minneapolis St Paul,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-01T14:37:00,2025-10-01T17:05:00,148,1,Delta,Delta,False,False,False,False,0.999
2025-10-01,18467-2510011855--32385-1-10910-2510012338,premium_economy,fastest,607.49,C$608,N/A,2714,Toronto Pearson International,N/A,Canada,Atlanta Hartsfield-Jackson,N/A,United States,2025-10-01T18:55:00,2025-10-01T21:16:00,141,1,Delta,Delta,False,False,False,False,0.599819
2025-10-01,18467-2510011855--32385-1-10910-2510012338,premium_economy,fastest,607.49,C$608,N/A,1104,Atlanta Hartsfield-Jackson,N/A,United States,Dallas Love Field,N/A,United States,2025-10-01T22:25:00,2025-10-01T23:38:00,133,1,Delta,Delta,False,False,False,False,0.599819
2025-10-01,18467-2510010945--32385-1-10968-2510011431,premium_economy,fastest,607.49,C$608,N/A,5073,Toronto Pearson International,N/A,Canada,Detroit Wayne County,N/A,United States,2025-10-01T09:45:00,2025-10-01T11:03:00,78,1,Delta,Endeavor Air DBA Delta Connection,False,False,False,False,0.754389
2025-10-01,18467-2510010945--32385-1-10968-2510011431,premium_economy,fastest,607.49,C$608,N/A,1041,Detroit Wayne County,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-01T12:45:00,2025-10-01T14:31:00,166,1,Delta,Delta,False,False,False,False,0.754389
2025-10-01,18467-2510011710--32385-1-10968-2510012211,premium_economy,fastest,607.49,C$608,N/A,1053,Toronto Pearson International,N/A,Canada,Atlanta Hartsfield-Jackson,N/A,United States,2025-10-01T17:10:00,2025-10-01T19:27:00,137,1,Delta,Delta,False,False,False,False,0.58863
2025-10-01,18467-2510011710--32385-1-10968-2510012211,premium_economy,fastest,607.49,C$608,N/A,31,Atlanta Hartsfield-Jackson,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-01T20:55:00,2025-10-01T22:11:00,136,1,Delta,Delta,False,False,False,False,0.58863
2025-10-01,18467-2510011320--32385-1-10968-2510011833,premium_economy,fastest,607.49,C$608,N/A,2710,Toronto Pearson International,N/A,Canada,Atlanta Hartsfield-Jackson,N/A,United States,2025-10-01T13:20:00,2025-10-01T15:37:00,137,1,Delta,Delta,False,False,False,False,0.601787
2025-10-01,18467-2510011320--32385-1-10968-2510011833,premium_economy,fastest,607.49,C$608,N/A,436,Atlanta Hartsfield-Jackson,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-01T17:15:00,2025-10-01T18:33:00,138,1,Delta,Delta,False,False,False,False,0.601787
2025-10-01,18467-2510011130--32385-1-10968-2510011647,premium_economy,fastest,607.49,C$608,N/A,2835,Toronto Pearson International,N/A,Canada,Atlanta Hartsfield-Jackson,N/A,United States,2025-10-01T11:30:00,2025-10-01T13:44:00,134,1,Delta,Delta,False,False,False,False,0.612504
2025-10-01,18467-2510011130--32385-1-10968-2510011647,premium_economy,fastest,607.49,C$608,N/A,374,Atlanta Hartsfield-Jackson,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-01T15:30:00,2025-10-01T16:47:00,137,1,Delta,Delta,False,False,False,False,0.612504
2025-10-01,18467-2510011215--32385-1-10968-2510011737,premium_economy,fastest,607.49,C$608,N/A,5256,Toronto Pearson International,N/A,Canada,Detroit Wayne County,N/A,United States,2025-10-01T12:15:00,2025-10-01T13:31:00,76,1,Delta,Endeavor Air DBA Delta Connection,False,False,False,False,0.596799
2025-10-01,18467-2510011215--32385-1-10968-2510011737,premium_economy,fastest,607.49,C$608,N/A,1543,Detroit Wayne County,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-01T15:50:00,2025-10-01T17:37:00,167,1,Delta,Delta,False,False,False,False,0.596799
2025-10-01,18467-2510011635--32695-0-10968-2510011857,business,fastest,597.68,C$598,N/A,1029,Toronto Pearson International,N/A,Canada,Dallas Fort Worth International,N/A,United States,2025-10-01T16:35:00,2025-10-01T18:57:00,202,0,Air Canada,Air Canada,False,False,False,False,0.999
2025-10-01,18467-2510010820--32695-0-10968-2510011042,business,fastest,845.18,C$846,N/A,1031,Toronto Pearson International,N/A,Canada,Dallas Fort Worth International,N/A,United States,2025-10-01T08:20:00,2025-10-01T10:42:00,202,0,Air Canada,Air Canada,False,False,False,False,0.400826
2025-10-01,18467-2510010829--32573-0-10968-2510011054,business,fastest,671.68,C$672,N/A,1169,Toronto Pearson International,N/A,Canada,Dallas Fort Worth International,N/A,United States,2025-10-01T08:29:00,2025-10-01T10:54:00,205,0,American Airlines,American Airlines,False,False,False,False,0.742621
2025-10-01,18467-2510011440--32573-0-10968-2510011705,business,fastest,738.75,C$739,N/A,1993,Toronto Pearson International,N/A,Canada,Dallas Fort Worth International,N/A,United States,2025-10-01T14:40:00,2025-10-01T17:05:00,205,0,American Airlines,American Airlines,False,False,False,False,0.571963
2025-10-01,18467-2510011840--32573-0-10968-2510012105,business,fastest,671.68,C$672,N/A,1111,Toronto Pearson International,N/A,Canada,Dallas Fort Worth International,N/A,United States,2025-10-01T18:40:00,2025-10-01T21:05:00,205,0,American Airlines,American Airlines,False,False,False,False,0.422028
2025-10-01,18467-2510010900--32695-1-10968-2510011311,business,fastest,866.88,C$867,N/A,5143,Toronto Pearson International,N/A,Canada,Chicago O'Hare International,N/A,United States,2025-10-01T09:00:00,2025-10-01T09:55:00,115,1,Air Canada,United,False,False,False,False,0.358388
2025-10-01,18467-2510010900--32695-1-10968-2510011311,business,fastest,866.88,C$867,N/A,3658,Chicago O'Hare International,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-01T10:45:00,2025-10-01T13:11:00,146,1,Air Canada,United,False,False,False,False,0.358388
2025-10-01,18467-2510011400--32695-1-10968-2510011826,business,fastest,1108.83,"C$1,109",N/A,507,Toronto Pearson International,N/A,Canada,Chicago O'Hare International,N/A,United States,2025-10-01T14:00:00,2025-10-01T14:54:00,114,1,Air Canada,Air Canada,False,False,False,False,0.296506
2025-10-01,18467-2510011400--32695-1-10968-2510011826,business,fastest,1108.83,"C$1,109",N/A,4235,Chicago O'Hare International,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-01T15:52:00,2025-10-01T18:26:00,154,1,Air Canada,United,False,False,False,False,0.296506
2025-10-01,18467-2510011000--32695-1-10968-2510011519,business,fastest,1108.83,"C$1,109",N/A,8903,Toronto Pearson International,N/A,Canada,Chicago O'Hare International,N/A,United States,2025-10-01T10:00:00,2025-10-01T10:53:00,113,1,Air Canada,Air Canada Express - Jazz,False,False,False,False,0.296129
2025-10-01,18467-2510011000--32695-1-10968-2510011519,business,fastest,1108.83,"C$1,109",N/A,4854,Chicago O'Hare International,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-01T12:45:00,2025-10-01T15:19:00,154,1,Air Canada,United,False,False,False,False,0.296129
2025-10-01,18467-2510011300--32695-1-10968-2510011826,business,fastest,619.38,C$620,N/A,5588,Toronto Pearson International,N/A,Canada,Chicago O'Hare International,N/A,United States,2025-10-01T13:00:00,2025-10-01T14:03:00,123,1,Air Canada,Republic Airways DBA United Express,False,False,False,False,0.415119
2025-10-01,18467-2510011300--32695-1-10968-2510011826,business,fastest,619.38,C$620,N/A,4235,Chicago O'Hare International,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-01T15:52:00,2025-10-01T18:26:00,154,1,Air Canada,United,False,False,False,False,0.415119
2025-10-01,18467-2510010900--32695-1-10968-2510011519,business,fastest,619.38,C$620,N/A,5143,Toronto Pearson International,N/A,Canada,Chicago O'Hare International,N/A,United States,2025-10-01T09:00:00,2025-10-01T09:55:00,115,1,Air Canada,United,False,False,False,False,0.428043
2025-10-01,18467-2510010900--32695-1-10968-2510011519,business,fastest,619.38,C$620,N/A,4854,Chicago O'Hare International,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-01T12:45:00,2025-10-01T15:19:00,154,1,Air Canada,United,False,False,False,False,0.428043
2025-10-01,18467-2510011635--31722-0-10968-2510011857,first,fastest,598.18,C$599,N/A,8156,Toronto Pearson International,N/A,Canada,Dallas Fort Worth International,N/A,United States,2025-10-01T16:35:00,2025-10-01T18:57:00,202,0,United,Air Canada,False,False,False,False,0.999
2025-10-01,18467-2510010820--31722-0-10968-2510011042,first,fastest,845.9,C$846,N/A,8169,Toronto Pearson International,N/A,Canada,Dallas Fort Worth International,N/A,United States,2025-10-01T08:20:00,2025-10-01T10:42:00,202,0,United,Air Canada,False,False,False,False,0.666941
2025-10-01,18467-2510010900--31722-1-10968-2510011311,first,fastest,731.78,C$732,N/A,1538,Toronto Pearson International,N/A,Canada,Chicago O'Hare International,N/A,United States,2025-10-01T09:00:00,2025-10-01T09:55:00,115,1,United,United,False,False,False,False,0.338039
2025-10-01,18467-2510010900--31722-1-10968-2510011311,first,fastest,731.78,C$732,N/A,1491,Chicago O'Hare International,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-01T10:45:00,2025-10-01T13:11:00,146,1,United,United,False,False,False,False,0.338039
2025-10-01,18467-2510011100--31722-1-10968-2510011519,first,fastest,803.65,C$804,N/A,3499,Toronto Pearson International,N/A,Canada,Chicago O'Hare International,N/A,United States,2025-10-01T11:00:00,2025-10-01T11:59:00,119,1,United,Republic Airways DBA United Express,False,False,False,False,0.311782
2025-10-01,18467-2510011100--31722-1-10968-2510011519,first,fastest,803.65,C$804,N/A,2290,Chicago O'Hare International,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-01T12:45:00,2025-10-01T15:19:00,154,1,United,United,False,False,False,False,0.311782
2025-10-01,18467-2510011130--32573-1-10968-2510011555,first,fastest,693.41,C$694,N/A,3604,Toronto Pearson International,N/A,Canada,Chicago O'Hare International,N/A,United States,2025-10-01T11:30:00,2025-10-01T12:25:00,115,1,American Airlines,Envoy Air As American Eagle,False,False,False,False,0.335343
2025-10-01,18467-2510011130--32573-1-10968-2510011555,first,fastest,693.41,C$694,N/A,1290,Chicago O'Hare International,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-01T13:20:00,2025-10-01T15:55:00,155,1,American Airlines,American Airlines,False,False,False,False,0.335343
2025-10-01,18467-2510011925--32573-1-10968-2510020022,first,fastest,581.49,C$582,N/A,5030,Toronto Pearson International,N/A,Canada,Charlotte Douglas,N/A,United States,2025-10-01T19:25:00,2025-10-01T21:35:00,130,1,American Airlines,PSA Airlines AS American Eagle,False,False,False,False,0.346694
2025-10-01,18467-2510011925--32573-1-10968-2510020022,first,fastest,581.49,C$582,N/A,522,Charlotte Douglas,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-01T22:36:00,2025-10-02T00:22:00,166,1,American Airlines,American Airlines,False,False,False,False,0.346694
2025-10-01,18467-2510010600--32573-1-10968-2510011134,first,fastest,581.49,C$582,N/A,5046,Toronto Pearson International,N/A,Canada,Charlotte Douglas,N/A,United States,2025-10-01T06:00:00,2025-10-01T08:30:00,150,1,American Airlines,PSA Airlines AS American Eagle,False,False,False,False,0.354861
2025-10-01,18467-2510010600--32573-1-10968-2510011134,first,fastest,581.49,C$582,N/A,1695,Charlotte Douglas,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-01T09:31:00,2025-10-01T11:34:00,183,1,American Airlines,American Airlines,False,False,False,False,0.354861
2025-10-01,18467-2510011750--32573-1-10968-2510012344,first,fastest,581.49,C$582,N/A,5116,Toronto Pearson International,N/A,Canada,Philadelphia International,N/A,United States,2025-10-01T17:50:00,2025-10-01T19:30:00,100,1,American Airlines,PSA Airlines AS American Eagle,False,False,False,False,0.312383
2025-10-01,18467-2510011750--32573-1-10968-2510012344,first,fastest,581.49,C$582,N/A,1115,Philadelphia International,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-01T21:00:00,2025-10-01T23:44:00,224,1,American Airlines,American Airlines,False,False,False,False,0.312383
2025-10-01,18467-2510011220--32573-1-10968-2510011827,first,fastest,581.49,C$582,N/A,5880,Toronto Pearson International,N/A,Canada,Philadelphia International,N/A,United States,2025-10-01T12:20:00,2025-10-01T14:00:00,100,1,American Airlines,Piedmont Airlines,False,False,False,False,0.517916
2025-10-01,18467-2510011220--32573-1-10968-2510011827,first,fastest,581.49,C$582,N/A,3254,Philadelphia International,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-01T15:44:00,2025-10-01T18:27:00,223,1,American Airlines,American Airlines,False,False,False,False,0.517916
2025-10-01,18467-2510010900--31722-1-10968-2510011519,first,fastest,619.92,C$620,N/A,1538,Toronto Pearson International,N/A,Canada,Chicago O'Hare International,N/A,United States,2025-10-01T09:00:00,2025-10-01T09:55:00,115,1,United,United,False,False,False,False,0.29845
2025-10-01,18467-2510010900--31722-1-10968-2510011519,first,fastest,619.92,C$620,N/A,2290,Chicago O'Hare International,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-01T12:45:00,2025-10-01T15:19:00,154,1,United,United,False,False,False,False,0.29845
2025-10-02,18467-2510021440--32573-0-10968-2510021705,economy,fastest,430.31,C$431,N/A,1993,Toronto Pearson International,N/A,Canada,Dallas Fort Worth International,N/A,United States,2025-10-02T14:40:00,2025-10-02T17:05:00,205,0,American Airlines,American Airlines,False,False,False,False,0.999
2025-10-02,18467-2510020829--32573-0-10968-2510021054,economy,fastest,430.31,C$431,N/A,1169,Toronto Pearson International,N/A,Canada,Dallas Fort Worth International,N/A,United States,2025-10-02T08:29:00,2025-10-02T10:54:00,205,0,American Airlines,American Airlines,False,False,False,False,0.802692
2025-10-02,18467-2510021840--32573-0-10968-2510022105,economy,fastest,430.31,C$431,N/A,1111,Toronto Pearson International,N/A,Canada,Dallas Fort Worth International,N/A,United States,2025-10-02T18:40:00,2025-10-02T21:05:00,205,0,American Airlines,American Airlines,False,False,False,False,0.66435
2025-10-02,18467-2510020600--32385-1-10968-2510021015,economy,fastest,439.49,C$440,N/A,2662,Toronto Pearson International,N/A,Canada,Atlanta Hartsfield-Jackson,N/A,United States,2025-10-02T06:00:00,2025-10-02T08:20:00,140,1,Delta,Delta,False,False,False,False,0.388381
2025-10-02,18467-2510020600--32385-1-10968-2510021015,economy,fastest,439.49,C$440,N/A,961,Atlanta Hartsfield-Jackson,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-02T09:00:00,2025-10-02T10:15:00,135,1,Delta,Delta,False,False,False,False,0.388381
2025-10-02,18467-2510020745--32385-1-10968-2510021215,economy,fastest,439.49,C$440,N/A,2988,Toronto Pearson International,N/A,Canada,Atlanta Hartsfield-Jackson,N/A,United States,2025-10-02T07:45:00,2025-10-02T10:00:00,135,1,Delta,Delta,False,False,False,False,0.394639
2025-10-02,18467-2510020745--32385-1-10968-2510021215,economy,fastest,439.49,C$440,N/A,414,Atlanta Hartsfield-Jackson,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-02T11:00:00,2025-10-02T12:15:00,135,1,Delta,Delta,False,False,False,False,0.394639
2025-10-02,18467-2510020945--32385-1-10968-2510021431,economy,fastest,476.24,C$477,N/A,5073,Toronto Pearson International,N/A,Canada,Detroit Wayne County,N/A,United States,2025-10-02T09:45:00,2025-10-02T11:03:00,78,1,Delta,Endeavor Air DBA Delta Connection,False,False,False,False,0.383191
2025-10-02,18467-2510020945--32385-1-10968-2510021431,economy,fastest,476.24,C$477,N/A,1041,Detroit Wayne County,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-02T12:45:00,2025-10-02T14:31:00,166,1,Delta,Delta,False,False,False,False,0.383191
2025-10-02,18467-2510021320--32385-1-10968-2510021833,economy,fastest,439.49,C$440,N/A,2710,Toronto Pearson International,N/A,Canada,Atlanta Hartsfield-Jackson,N/A,United States,2025-10-02T13:20:00,2025-10-02T15:37:00,137,1,Delta,Delta,False,False,False,False,0.387896
2025-10-02,18467-2510021320--32385-1-10968-2510021833,economy,fastest,439.49,C$440,N/A,436,Atlanta Hartsfield-Jackson,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-02T17:15:00,2025-10-02T18:33:00,138,1,Delta,Delta,False,False,False,False,0.387896
2025-10-02,18467-2510021215--32385-1-10968-2510021737,economy,fastest,439.49,C$440,N/A,5256,Toronto Pearson International,N/A,Canada,Detroit Wayne County,N/A,United States,2025-10-02T12:15:00,2025-10-02T13:31:00,76,1,Delta,Endeavor Air DBA Delta Connection,False,False,False,False,0.398014
2025-10-02,18467-2510021215--32385-1-10968-2510021737,economy,fastest,439.49,C$440,N/A,1543,Detroit Wayne County,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-02T15:50:00,2025-10-02T17:37:00,167,1,Delta,Delta,False,False,False,False,0.398014
2025-10-02,18467-2510021020--32385-1-10968-2510021608,economy,fastest,439.49,C$440,N/A,5447,Toronto Pearson International,N/A,Canada,New York LaGuardia,N/A,United States,2025-10-02T10:20:00,2025-10-02T12:01:00,101,1,Delta,Endeavor Air DBA Delta Connection,False,False,False,False,0.406436
2025-10-02,18467-2510021020--32385-1-10968-2510021608,economy,fastest,439.49,C$440,N/A,869,New York LaGuardia,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-02T13:15:00,2025-10-02T16:08:00,233,1,Delta,Delta,False,False,False,False,0.406436
2025-10-02,18467-2510021055--32573-1-10968-2510021648,economy,fastest,452.05,C$453,N/A,4347,Toronto Pearson International,N/A,Canada,New York LaGuardia,N/A,United States,2025-10-02T10:55:00,2025-10-02T12:35:00,100,1,American Airlines,Republic Airways AS American Eagle,False,False,False,False,0.387894
2025-10-02,18467-2510021055--32573-1-10968-2510021648,economy,fastest,452.05,C$453,N/A,1056,New York LaGuardia,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-02T13:54:00,2025-10-02T16:48:00,234,1,American Airlines,American Airlines,False,False,False,False,0.387894
2025-10-02,18467-2510020600--32385-1-10968-2510021015,premium_economy,fastest,607.49,C$608,N/A,2662,Toronto Pearson International,N/A,Canada,Atlanta Hartsfield-Jackson,N/A,United States,2025-10-02T06:00:00,2025-10-02T08:20:00,140,1,Delta,Delta,False,False,False,False,0.612534
2025-10-02,18467-2510020600--32385-1-10968-2510021015,premium_economy,fastest,607.49,C$608,N/A,961,Atlanta Hartsfield-Jackson,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-02T09:00:00,2025-10-02T10:15:00,135,1,Delta,Delta,False,False,False,False,0.612534
2025-10-02,18467-2510021320--32385-1-10910-2510021749,premium_economy,fastest,607.49,C$608,N/A,2710,Toronto Pearson International,N/A,Canada,Atlanta Hartsfield-Jackson,N/A,United States,2025-10-02T13:20:00,2025-10-02T15:37:00,137,1,Delta,Delta,False,False,False,False,0.999
2025-10-02,18467-2510021320--32385-1-10910-2510021749,premium_economy,fastest,607.49,C$608,N/A,2780,Atlanta Hartsfield-Jackson,N/A,United States,Dallas Love Field,N/A,United States,2025-10-02T16:34:00,2025-10-02T17:49:00,135,1,Delta,Delta,False,False,False,False,0.999
2025-10-02,18467-2510020745--32385-1-10968-2510021215,premium_economy,fastest,607.49,C$608,N/A,2988,Toronto Pearson International,N/A,Canada,Atlanta Hartsfield-Jackson,N/A,United States,2025-10-02T07:45:00,2025-10-02T10:00:00,135,1,Delta,Delta,False,False,False,False,0.84192
2025-10-02,18467-2510020745--32385-1-10968-2510021215,premium_economy,fastest,607.49,C$608,N/A,414,Atlanta Hartsfield-Jackson,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-02T11:00:00,2025-10-02T12:15:00,135,1,Delta,Delta,False,False,False,False,0.84192
2025-10-02,18467-2510021231--32385-1-10968-2510021705,premium_economy,fastest,743.99,C$744,N/A,4941,Toronto Pearson International,N/A,Canada,Minneapolis St Paul,N/A,United States,2025-10-02T12:31:00,2025-10-02T13:46:00,135,1,Delta,Endeavor Air DBA Delta Connection,False,False,False,False,0.586583
2025-10-02,18467-2510021231--32385-1-10968-2510021705,premium_economy,fastest,743.99,C$744,N/A,2971,Minneapolis St Paul,N/A,United States,Dallas Fort Worth International,N/A,United States,2025-10-02T14:37:00,2025-10-02T17:05:00,148,1,Delta,Delta,False,False,False,False,0.586583
2025-10-02,18467-2510021855--32385-1-10910-2510022338,premium_economy,fastest,607.49,C$608,N/A,2714,Toronto Pearson International,N/A,Canada,Atlanta Hartsfield-Jackson,N/A,United States,2025-10-02T18:55:00,2025-10-02T21:16:00,141,1,Delta,Delta,False,False,False,False,0.606523
2025-10-02,18467-2510021855--32385-1-10910-2510022338,premium_economy,fastest,607.49,C$608,N/A,1104,Atlanta Hartsfield-Jackson,N/A,United States,Dallas Love Field,N/A,United States,2025-10-02T22:25:00,2025-10-02T23:38:00,133,1,Delta,Delta,False,False,False,False,0.606523
